row_id,item_type,item_name,item_description,qty_spartan,qty_lightweight,qty_balance,default_code_raw,default_code,unit_price_raw,total_price_raw,planning_id,planning_item_name,gross_demand,net_demand,lot_size,unit,warehouse_id
8,Kaufartikel,Steuergerät,Mamba F405 MK2 kpl.,1 stk.,1 stk.,1 stk.,17,17,84,90€/stk.,84,90€,57,Steuergerät,520,517,25,Stk,009.1.000
9,Kaufartikel,Motor,XING-E Pro2207 2750kv,4 stk.,4 stk.,4 stk.,66,66,16,90€/stk.,67,60€,66,Motor,2080,2052,90,Stk,011.1.000
6,Kaufartikel,Akku,2200mAh 50C 11. 1V 24.52Wh Zeee,1 stk.,1 stk.,1 stk.,15,15,18,07€/stk.,18,07€,91,Akku,520,504,25,Stk,005.1.000
13,Kaufartikel,Reciver,FS-IA10B Resiver,1 stk.,1 stk.,1 stk.,16,16,17,42€/stk.,17,42€,91,Reciver,520,517,,Stk,017.1.000
10,Kaufartikel,Verlängerungskalbel,Kabelverlängerung Motor (5cm),30,00 cm,30,00 cm,30,00 cm,61,61,0,50€/cm,15,00€,92,Verlängerungskalbel,6240,6231,50,cm,014.1.000
63,Kaufartikel,Acryl Glasplatte - schwarz,Acryl Glasplatte - Weiß 1000mm*330mm*5mm (3300 cm^2),1.063,00 cm^2,1.063,00 cm^2,1.063,00 cm^2,V_BLACK_7,V_BLACK_7,11,56€/3300cm^2,,94,RFID-tag,520,517,50,Stk,019.1.013
62,Kaufartikel,Acryl Glasplatte - blau,Acryl Glasplatte - Weiß 1000mm*330mm*5mm (3300 cm^2),1.063,00 cm^2,1.063,00 cm^2,1.063,00 cm^2,V_BLUE_7,V_BLUE_7,11,56€/3300cm^2,,94,Resiver Kabel,520,517,50,cm,019.1.011
61,Kaufartikel,Acryl Glasplatte - weiß,Acryl Glasplatte - Weiß 1000mm*330mm*5mm (3300 cm^2),1.063,00 cm^2,1.063,00 cm^2,1.063,00 cm^2,V_WHITE_7,V_WHITE_7,11,56€/3300cm^2,,94,Verpackung-Karton,520,517,,Stk,019.1.009
50,Eigenfertigung,Grundplatte EVO 2 Balance schwarz,Grundplatte EVO 2 Balance schwarz,,,V_B_BLACK_75,V_B_BLACK_75,6,48€/stk.,6,48€,97,Verpackung-Karton,520,517,,Stk,019.2.019
49,Eigenfertigung,Grundplatte EVO 2 Balance blau,Grundplatte EVO 2 Balance blau,,,V_B_BLUE_75,V_B_BLUE_75,6,48€/stk.,6,48€,97,Steckverbindungen,2080,2052,,Stk,019.2.018
48,Eigenfertigung,Grundplatte EVO 2 Balance weiss,Grundplatte EVO 2 Balance weiss,,,V_B_WHITE_75,V_B_WHITE_75,6,48€/stk.,6,48€,97,Verpackung-Füllmaterial,520,517,,g,019.2.017
39,Eigenfertigung,Grundplatte EVO 2 Lightweight schwarz,Grundplatte EVO 2 Lightweight schwarz,,1 stk.,V_L_BLACK_75,V_L_BLACK_75,6,48€/stk.,6,48€,97,Verpackung-Füllmaterial,520,517,,g,019.2.016
38,Eigenfertigung,Grundplatte EVO 2 Lightweight blau,Grundplatte EVO 2 Lightweight blau,,1 stk.,V_L_BLUE_75,V_L_BLUE_75,6,48€/stk.,6,48€,97,Rotoren Rechts,1040,941,,Stk,019.2.015
37,Eigenfertigung,Grundplatte EVO 2 Lightweight weiss,Grundplatte EVO 2 Lightweight weiss,,1 stk.,V_L_WHITE_75,V_L_WHITE_75,6,48€/stk.,6,48€,97,Rotorren Links,1040,941,,Stk,019.2.014
28,Eigenfertigung,Grundplatte EVO 2 Spartan schwarz,Grundplatte EVO 2 Spartan schwarz,1 stk.,,V_BLACK_75,V_BLACK_75,6,48€/stk.,6,48€,97,Akkukabel,520,470,50,cm,019.2.012
